file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	004949362	4499260	4499259	6341301547			2	6341301569			6341301597	282	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936233	4563878	4563877	6456352176			2	6456352198			6456352226	291	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936334	4563971	4563970	6456526318			2	6456526340			6456526368	292	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936368	4564011	4564010	6456598782			2	6456598804			6456598832	293	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936549	4564198	4564197	6456936246			2	6456936268			6456936296	294	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936575	4564237	4564236	6457001364			2	6457001386			6457001414	295	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936603	4564275	4564274	6457070914			2	6457070936			6457070964	296	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936631	4564292	4564291	6457097809			2	6457097831			6457097859	297	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936820	4564507	4564506	6457493345			2	6457493367			6457493395	298	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936844	4564532	4564531	6457539130			2	6457539152			6457539180	299	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004936938	4564634	4564633	6457729477			2	6457729499			6457729527	300	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937011	4564699	4564698	6457850068			2	6457850090			6457850118	301	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937094	4564776	4564775	6457992261			2	6457992283			6457992311	302	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937168	4564843	4564842	6458108456			2	6458108478			6458108506	303	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937212	4564906	4564905	6458226736			2	6458226758			6458226786	304	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937245	4564954	4564953	6458309220			2	6458309242			6458309270	305	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937284	4565009	4565008	6458423402			2	6458423424			6458423452	306	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937303	4565044	4565043	6458490962			2	6458490984			6458491012	307	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937387	4565124	4565123	6458634427			2	6458634449			6458634477	308	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937403	4565137	4565136	6458656806			2	6458656828			6458656856	309	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937741	4565402	4565401	6459136350			2	6459136372			6459136400	310	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004937901	4565585	4565584	6459458684			2	6459458706			6459458734	311	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004938009	4565677	4565676	6459615767			2	6459615789			6459615817	312	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
