file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204702	1204732	1204731	1019955051	20	912	22	1019957131				443	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204702	1204732	1204731	1019955051	21	336	24	1019957202				443	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204702	1204732	1204731	1019955051	22	337	25	1019957232				443	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	7	041	9	1019957527				444	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	10	260	12	1019957916				444	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	11	300	13	1019957972				444	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	12	490	14	1019958003				444	Поле 490 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	13	500	15	1019958052				444	Поле 500 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	14	504	16	1019958095				444	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	16	650	18	1019958770				444	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	17	650	19	1019958821				444	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	18	650	20	1019958884				444	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	19	650	21	1019958926				444	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	20	700	22	1019958989				444	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	21	700	23	1019959031				444	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	22	700	24	1019959071				444	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	23	710	25	1019959114				444	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	24	912	26	1019959249				444	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	25	336	28	1019959321				444	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204703	1204733	1204732	1019957261	26	337	29	1019959351				444	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	7	041	9	1019959646				445	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	11	260	13	1019960060				445	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	12	300	14	1019960098				445	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	13	504	15	1019960124				445	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	15	650	17	1019960827				445	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	16	700	18	1019960870				445	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	17	700	19	1019960910				445	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	18	912	20	1019960959				445	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	19	336	22	1019961031				445	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204704	1204734	1204733	1019959380	20	337	23	1019961061				445	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	7	041	9	1019961356				446	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	11	260	13	1019961576				446	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	12	300	14	1019961651				446	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	15	555	17	1019962444				446	Поле 555 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	16	650	18	1019962479				446	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	17	700	19	1019962513				446	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204705	1204735	1204734	1019961090	18	912	20	1019962545				446	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	7	041	9	1019962942				447	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	13	650	15	1019963370				447	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	14	700	16	1019963405				447	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	15	912	17	1019963434				447	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	16	336	19	1019963506				447	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204706	1204736	1204735	1019962676	17	337	20	1019963537				447	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	7	041	9	1019963832				448	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	11	260	13	1019964025				448	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	15	650	17	1019964699				448	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	16	700	18	1019964770				448	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	17	912	19	1019964813				448	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204707	1204737	1204736	1019963566	19	337	22	1019964916				448	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	7	041	9	1019965211				449	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	11	260	13	1019965417				449	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	12	300	14	1019965460				449	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	15	650	17	1019966192				449	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	16	650	18	1019966232				449	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	17	912	19	1019966306				449	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204708	1204738	1204737	1019964945	18	336	21	1019966378				449	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	7	041	9	1019966703				450	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	10	260	12	1019966960				450	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	11	300	13	1019967016				450	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	12	500	14	1019967047				450	Поле 500 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	15	650	17	1019967536				450	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	16	650	18	1019967565				450	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	17	700	19	1019967610				450	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	18	700	20	1019967654				450	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	19	700	21	1019967697				450	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	20	710	22	1019967739				450	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	21	912	23	1019967848				450	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	22	336	25	1019967920				450	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204709	1204739	1204738	1019966438	23	337	26	1019967950				450	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	14	260	16	1019968581				451	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	19	600	21	1019969336				451	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	20	650	22	1019969386				451	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	21	650	23	1019969486				451	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	22	650	24	1019969550				451	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	23	700	25	1019969626				451	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	24	700	26	1019969674				451	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	25	912	27	1019969717				451	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	26	336	29	1019969789				451	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204710	1204740	1204739	1019967979	27	337	30	1019969818				451	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	7	041	9	1019970112				452	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	10	260	12	1019970430				452	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	11	300	13	1019970484				452	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	12	504	14	1019970515				452	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	14	650	16	1019971102				452	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	15	700	17	1019971151				452	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	16	710	18	1019971198				452	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	17	912	19	1019971296				452	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	18	336	21	1019971368				452	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204711	1204741	1204740	1019969846	19	337	22	1019971398				452	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	7	041	9	1019971692				453	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	11	260	13	1019972035				453	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	12	300	14	1019972091				453	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	13	500	15	1019972122				453	Поле 500 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	15	650	17	1019972436				453	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	16	650	18	1019972484				453	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	17	650	19	1019972511				453	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	19	912	21	1019972594				453	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	20	336	23	1019972666				453	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204712	1204742	1204741	1019971427	21	337	24	1019972696				453	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204713	1204743	1204742	1019972725	10	260	12	1019973292				454	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204713	1204743	1204742	1019972725	12	650	14	1019973368				454	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204713	1204743	1204742	1019972725	13	912	15	1019973409				454	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204713	1204743	1204742	1019972725	15	337	18	1019973511				454	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	7	041	9	1019973806				455	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	9	245	11	1019973847				455	Поле 245 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	13	650	15	1019974929				455	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	14	773	16	1019974970				455	Поле 773 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	15	912	17	1019975172				455	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204714	1204744	1204743	1019973540	17	337	20	1019975273				455	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204715	1204745	1204744	1019975302	7	041	9	1019975568				456	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204715	1204745	1204744	1019975302	12	300	14	1019975796				456	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204715	1204745	1204744	1019975302	15	700	17	1019976976				456	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204715	1204745	1204744	1019975302	16	912	18	1019977028				456	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	7	041	9	1019977425				457	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	11	260	13	1019977803				457	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	12	300	14	1019977849				457	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	13	504	15	1019977896				457	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	15	650	17	1019978957				457	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	16	650	18	1019979009				457	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	17	650	19	1019979068				457	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	18	650	20	1019979117				457	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	19	700	21	1019979162				457	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	20	700	22	1019979208				457	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	21	912	23	1019979254				457	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	22	336	25	1019979326				457	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204716	1204746	1204745	1019977159	23	337	26	1019979356				457	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	7	041	9	1019979653				458	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	12	300	14	1019979874				458	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	15	650	17	1019980606				458	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	16	700	18	1019980647				458	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	17	912	19	1019980682				458	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204717	1204747	1204746	1019979385	18	336	21	1019980753				458	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	7	041	9	1019981076				459	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	12	300	14	1019981527				459	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	13	504	15	1019981558				459	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	15	650	17	1019982208				459	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	16	650	18	1019982286				459	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	17	700	19	1019982314				459	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	18	700	20	1019982361				459	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	19	912	21	1019982414				459	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	20	336	23	1019982486				459	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204718	1204748	1204747	1019980810	21	337	24	1019982516				459	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	10	260	12	1019983058				460	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	11	300	13	1019983103				460	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	15	546	17	1019983704				460	Поле 546 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	16	650	18	1019983752				460	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	17	650	19	1019983801				460	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	18	650	20	1019983854				460	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	19	650	21	1019983911				460	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	20	700	22	1019983961				460	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	21	710	23	1019984006				460	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	22	912	24	1019984099				460	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204719	1204749	1204748	1019982544	23	336	26	1019984171				460	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	7	041	9	1019984497				461	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	10	260	12	1019984789				461	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	11	300	13	1019984836				461	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	15	600	17	1019985789				461	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	16	650	18	1019985832				461	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	17	650	19	1019985870				461	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	18	700	20	1019985912				461	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	19	710	21	1019985958				461	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	20	912	22	1019986006				461	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	21	336	24	1019986078				461	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204720	1204750	1204749	1019984231	22	337	25	1019986108				461	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	7	041	9	1019986404				462	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	14	650	16	1019987082				462	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	15	650	17	1019987131				462	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	16	650	18	1019987177				462	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	17	912	19	1019987222				462	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204721	1204751	1204750	1019986137	18	336	21	1019987294				462	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	7	041	9	1019987620				463	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	12	300	14	1019987930				463	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	13	504	15	1019987977				463	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	15	546	17	1019988677				463	Поле 546 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	16	650	18	1019988699				463	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	17	650	19	1019988754				463	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	18	912	20	1019988808				463	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	19	336	22	1019988880				463	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204722	1204752	1204751	1019987354	20	337	23	1019988910				463	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	7	041	9	1019989205				464	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	11	260	13	1019989518				464	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	12	300	14	1019989598				464	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	13	504	15	1019989629				464	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	15	650	17	1019990037				464	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	16	650	18	1019990122				464	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	17	650	19	1019990167				464	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	18	700	20	1019990212				464	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	19	912	21	1019990254				464	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	20	336	23	1019990326				464	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204723	1204753	1204752	1019988939	21	337	24	1019990355				464	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	7	041	9	1019990650				465	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	12	300	14	1019990878				465	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	15	912	17	1019991325				465	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204724	1204754	1204753	1019990384	17	337	20	1019991428				465	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204725	1204755	1204754	1019991457	11	300	13	1019991897				466	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204725	1204755	1204754	1019991457	14	336	17	1019992024				466	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	7	041	9	1019992348				467	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	9	245	11	1019992388				467	Поле 245 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	10	260	12	1019992404				467	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	13	650	15	1019993071				467	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	14	773	16	1019993106				467	Поле 773 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	15	912	17	1019993169				467	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204726	1204756	1204755	1019992082	17	337	20	1019993270				467	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	7	041	9	1019993565				468	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	11	260	13	1019993699				468	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	14	650	16	1019994387				468	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204727	1204757	1204756	1019993299	15	912	17	1019994422				468	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	7	041	9	1019994820				469	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	11	260	13	1019995185				469	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	12	300	14	1019995231				469	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	13	504	15	1019995257				469	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	15	650	17	1019995744				469	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	16	650	18	1019995837				469	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	17	650	19	1019995883				469	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	18	700	20	1019995941				469	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	19	912	21	1019995982				469	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	20	336	23	1019996054				469	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204728	1204758	1204757	1019994554	21	337	24	1019996083				469	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	7	041	9	1019996377				470	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	10	260	12	1019996828				470	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	11	300	13	1019996870				470	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	12	504	14	1019996904				470	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	18	336	21	1019997392				470	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204729	1204759	1204758	1019996112	19	337	22	1019997422				470	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204730	1204760	1204759	1019997451	10	260	12	1019997825				471	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204730	1204760	1204759	1019997451	11	300	13	1019997857				471	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204730	1204760	1204759	1019997451	15	912	17	1019998044				471	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	7	041	9	1019998446				472	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	11	260	13	1019998567				472	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	14	650	16	1019998829				472	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	15	650	17	1019998907				472	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	16	650	18	1019998948				472	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	17	773	19	1019998993				472	Поле 773 не содержит кода подполя.
rsl03_z00.dat	001204731	1204761	1204760	1019998177	18	912	20	1019999024				472	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	12	260	14	1019999715				473	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	14	504	16	1019999799				473	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	16	534	18	1020000419				473	Поле 534 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	17	650	19	1020000520				473	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204732	1204762	1204761	1019999154	18	650	20	1020000559				473	Поле 650 не содержит кода подполя.
